,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
3,1,1,1,1,1,1,1,1,1,1,1,1,2,1
4,1,1,1,1,1,1,1,2,1,1,1,1,2,1
5,1,1,1,1,1,1,1,3,1,1,1,1,2,1
6,1,1,1,1,1,1,1,3,1,1,1,1,2,1
7,1,1,1,1,1,1,1,3,1,1,1,1,2,1
8,1,1,1,1,1,1,1,4,1,1,1,1,2,1
9,1,1,1,1,1,1,1,4,1,1,1,1,2,1
10,1,1,1,1,1,1,1,4,1,1,1,1,2,2
11,1,1,1,1,1,1,2,4,1,1,1,1,2,2
12,1,1,1,1,1,1,2,4,1,1,1,1,2,2
13,1,1,1,1,1,1,2,4,1,1,1,1,2,3
14,1,1,1,1,1,1,2,4,1,1,1,1,2,4
15,1,1,1,1,1,1,2,4,1,1,1,1,2,4
16,1,1,1,1,1,1,2,4,1,1,1,1,3,4
17,1,1,1,1,1,1,2,4,1,1,1,1,4,4
18,1,1,1,1,1,1,2,4,1,1,1,1,4,4
19,1,1,1,1,1,1,2,4,1,1,1,1,4,5
20,1,1,1,1,1,1,2,4,1,1,1,1,4,5
21,1,1,1,1,1,1,2,4,1,1,1,1,4,5
22,1,1,1,1,1,1,2,4,1,1,1,1,4,5
23,1,1,1,1,1,1,2,4,1,1,1,1,4,5
24,1,1,1,1,1,1,2,4,1,1,1,1,4,6
25,1,1,1,1,1,1,2,4,1,1,1,1,4,6
26,1,1,1,1,1,1,2,4,1,1,1,1,4,6
27,1,1,1,1,1,1,2,4,1,1,1,1,4,7
28,1,1,1,1,1,1,2,4,1,1,1,1,4,7
29,1,1,1,1,1,1,3,4,1,1,1,1,4,7
30,1,1,1,1,1,1,3,4,1,1,1,1,4,7
31,1,1,1,1,1,1,3,4,1,1,1,1,5,7
32,1,1,1,1,1,2,3,4,1,1,1,1,5,7
33,1,1,1,1,1,2,3,4,1,1,1,1,5,8
34,1,1,1,1,1,2,3,4,1,1,1,1,5,8
35,1,1,1,1,1,2,3,4,1,1,1,1,6,8
36,1,1,1,1,1,2,3,4,1,1,1,1,6,8
37,1,1,1,1,1,2,3,4,1,1,1,1,6,9
38,1,1,1,1,1,2,3,4,1,1,1,1,6,9
39,1,1,1,1,1,2,3,4,1,1,1,1,6,9
40,1,1,1,1,1,2,3,4,1,1,1,1,6,9
41,1,1,1,1,1,2,3,4,1,1,1,1,6,9
42,1,1,1,1,1,2,3,4,1,1,1,1,7,9
43,1,1,1,1,1,2,3,4,1,1,1,1,7,9
44,1,1,1,1,1,2,3,4,1,1,1,1,7,9
45,1,1,1,1,1,2,3,4,1,1,1,1,8,9
46,1,1,1,1,1,2,3,4,1,1,1,1,8,9
47,1,1,1,1,1,2,3,4,1,1,1,1,9,9
48,1,1,1,1,1,2,3,4,1,1,1,1,9,9
49,1,1,1,1,1,2,4,4,1,1,1,1,9,9
50,1,1,1,1,2,2,4,4,1,1,1,1,9,9
51,1,1,1,1,2,2,5,4,1,1,1,1,9,9
52,1,1,1,1,2,2,5,4,1,1,1,1,10,9
53,1,1,1,1,2,2,5,4,1,1,1,1,10,9
54,1,1,1,1,2,2,5,4,1,1,1,1,11,9
55,1,1,1,1,2,2,6,4,1,1,1,1,11,9
56,1,1,1,1,2,2,6,4,1,1,1,1,12,9
57,1,1,1,1,2,2,6,4,1,1,1,1,12,9
58,1,1,1,1,2,2,6,4,1,1,1,1,12,9
59,1,1,1,1,2,2,7,4,1,1,1,1,12,9
60,1,1,1,1,2,2,7,4,1,1,1,1,12,9
61,1,1,1,1,2,2,7,4,1,1,1,1,13,9
62,1,1,1,1,2,2,8,4,1,1,1,1,13,9
63,1,1,1,1,2,2,8,4,1,1,1,1,13,9
64,1,1,2,1,2,2,8,4,1,1,1,1,13,9
65,1,1,2,1,2,2,9,4,1,1,1,1,13,9
66,1,1,2,1,2,2,9,4,1,1,1,1,14,9
67,1,1,2,1,2,2,10,4,1,1,1,1,14,9
68,1,1,2,1,2,2,10,4,1,1,1,1,15,9
69,1,1,2,1,2,2,10,4,1,1,1,1,15,9
70,1,1,2,1,2,2,11,4,1,1,1,1,15,9
71,1,1,2,1,2,2,11,4,1,1,1,1,16,9
72,1,1,2,1,2,2,11,4,1,1,1,1,17,9
73,1,1,2,1,2,2,11,4,1,1,1,1,17,9
74,1,1,2,1,2,2,11,4,1,1,1,1,17,9
75,1,1,2,1,2,2,11,4,1,1,1,1,17,9
76,1,1,2,1,2,2,12,4,1,1,1,1,17,9
77,1,1,2,1,2,2,12,4,1,1,1,1,18,9
78,1,1,2,1,2,2,12,4,1,1,1,1,19,9
79,1,1,2,1,2,2,13,4,1,1,1,1,19,9
80,1,1,2,1,2,2,13,4,1,1,1,1,19,9
81,1,1,2,1,2,2,13,4,1,1,1,1,19,9
82,1,1,2,1,2,2,13,4,1,1,1,1,19,10
83,1,1,2,1,2,2,13,4,1,1,1,1,19,11
84,1,1,2,1,2,2,13,4,1,1,1,1,20,11
85,1,1,2,1,2,2,13,4,1,1,1,1,20,11
86,1,1,2,1,2,2,13,4,1,1,1,1,20,12
87,1,1,2,1,2,2,13,4,1,1,1,1,20,12
88,1,1,2,1,2,2,13,4,1,1,1,1,20,12
89,1,1,2,1,2,2,14,4,1,1,1,1,20,12
90,1,1,2,1,2,2,14,4,1,1,1,1,20,12
91,1,1,2,1,2,2,14,4,1,1,1,1,20,12
92,1,1,2,1,2,2,14,4,1,1,1,1,20,12
93,1,1,2,1,2,2,14,4,1,1,1,1,21,12
94,1,1,2,1,2,2,14,4,1,1,1,1,21,12
95,1,1,2,1,2,2,14,4,1,1,1,1,22,12
96,1,1,2,1,2,3,14,4,1,1,1,1,22,12
97,1,1,2,1,2,3,14,4,1,1,1,1,22,13
98,1,1,2,1,2,3,14,4,1,1,1,1,22,13
99,1,1,2,1,2,3,14,4,1,1,1,1,23,13
100,1,1,2,1,2,3,14,4,1,1,1,1,23,13
