,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
2,1,1,1,2,1,1,1,1,1,1,1,1,1,2
3,1,1,1,2,1,1,1,1,1,1,1,1,1,2
4,1,1,1,2,1,1,1,1,1,2,1,1,1,2
5,1,1,1,2,1,1,1,1,1,2,1,1,1,2
6,2,1,1,2,1,1,1,1,1,2,1,1,1,2
7,2,1,1,2,1,1,1,1,1,2,1,1,1,2
8,2,1,1,2,2,1,1,1,1,2,1,1,1,2
9,2,1,1,2,2,1,1,1,1,2,1,1,1,2
10,2,1,1,2,2,1,1,1,1,2,1,1,1,2
11,2,1,1,2,2,1,2,1,1,2,1,1,1,2
12,2,1,1,2,2,1,2,1,1,2,1,1,1,2
13,2,1,1,2,2,1,2,1,1,2,1,1,1,3
14,2,1,1,2,2,1,2,1,1,2,1,2,1,3
15,2,1,1,2,2,1,2,1,1,2,1,2,1,1
16,2,1,1,2,2,1,3,1,1,2,1,2,1,1
17,2,1,1,2,2,1,3,1,1,3,1,2,1,1
18,2,1,1,2,2,1,1,1,1,3,1,2,1,1
19,2,1,1,2,2,1,1,1,1,3,1,3,1,1
20,2,1,1,2,2,1,1,1,1,4,1,3,1,1
21,2,1,1,2,2,1,1,1,1,4,1,3,1,1
22,2,1,1,2,2,1,1,1,1,4,1,3,1,1
23,2,1,1,2,2,1,1,1,1,4,1,3,1,1
24,2,1,1,2,2,1,1,2,1,4,1,3,1,1
25,2,1,1,3,2,1,1,2,1,4,1,3,1,1
26,2,1,1,3,2,1,1,2,1,4,1,3,1,1
27,2,1,1,3,2,1,1,2,1,5,1,3,1,1
28,2,1,1,3,2,1,1,2,1,6,1,3,1,1
29,2,1,1,3,2,1,1,2,1,6,1,3,1,1
30,2,1,1,3,2,1,1,2,1,6,1,4,1,1
31,2,1,1,3,2,1,1,2,1,6,1,4,1,1
32,2,1,1,3,2,1,1,2,1,6,1,4,1,1
33,2,1,1,3,2,1,1,2,1,6,1,5,1,1
34,2,1,1,3,2,1,1,2,1,6,1,5,1,1
35,3,1,1,3,2,1,1,2,1,6,1,5,1,1
36,3,1,1,3,2,1,1,2,1,6,1,5,1,1
37,3,1,1,3,2,1,1,2,1,6,1,5,1,1
38,3,1,1,1,2,1,1,2,1,6,1,5,1,1
39,3,1,1,1,2,1,1,2,1,6,1,6,1,1
40,3,1,1,1,2,1,1,2,1,6,1,6,1,1
41,3,1,1,1,2,1,1,3,1,6,1,6,1,1
42,3,1,1,1,2,1,1,3,1,6,1,6,1,1
43,3,1,1,1,2,1,1,3,1,7,1,6,1,1
44,3,1,1,1,2,1,1,3,1,7,1,6,1,1
45,4,1,1,1,2,1,1,3,1,7,1,6,1,1
46,4,1,1,1,2,1,1,3,1,7,1,6,1,1
47,4,1,1,1,2,1,1,3,1,7,1,7,1,1
48,5,1,1,1,2,1,1,3,1,7,1,7,1,1
49,5,1,1,1,2,1,1,4,1,7,1,7,1,1
50,5,1,1,1,2,1,1,4,1,7,1,7,1,1
51,5,1,1,1,2,1,1,4,1,7,1,8,1,1
52,5,1,1,1,2,1,1,4,1,7,1,8,1,1
53,5,1,1,1,3,1,1,4,1,7,1,8,1,1
54,5,1,1,1,3,1,1,4,1,7,1,8,1,1
55,5,1,1,1,3,1,1,4,1,8,1,8,1,1
56,5,1,1,1,3,1,1,4,1,8,1,8,1,1
57,5,1,1,1,3,1,1,4,1,9,1,8,1,1
58,5,1,1,1,3,1,1,4,1,9,1,8,1,1
59,5,1,1,1,3,1,1,4,1,9,1,8,1,1
60,5,1,1,1,3,1,1,4,1,9,1,8,1,1
61,5,1,1,1,3,1,1,4,1,10,1,8,1,1
62,5,1,1,1,3,1,1,4,1,10,1,8,1,1
63,5,1,1,1,3,1,1,4,1,11,1,8,1,1
64,5,1,1,1,4,1,1,4,1,11,1,8,1,1
65,5,1,1,1,4,1,1,4,1,11,1,8,1,1
66,6,1,1,1,4,1,1,4,1,11,1,8,1,1
67,6,1,1,1,4,1,1,4,1,11,1,9,1,1
68,6,1,1,1,4,1,1,5,1,11,1,9,1,1
69,6,1,1,1,4,1,1,5,1,11,1,9,1,1
70,6,1,1,1,4,1,1,5,1,11,1,9,1,1
71,6,1,1,1,4,1,1,5,1,11,1,9,1,1
72,6,1,1,1,4,1,1,5,1,11,1,10,1,1
73,6,1,1,1,4,1,1,5,1,11,1,10,1,1
74,6,1,1,1,4,1,1,5,1,11,1,10,1,1
75,6,1,1,1,4,1,1,6,1,11,1,10,1,1
76,6,1,1,1,4,1,1,6,1,11,1,10,1,1
77,6,1,1,1,4,1,1,6,1,12,1,10,1,1
78,6,1,1,1,4,1,1,6,1,13,1,10,1,1
79,6,1,1,1,4,1,1,6,1,13,1,11,1,1
80,6,1,1,1,4,1,1,6,1,13,1,11,1,1
81,7,1,1,1,4,1,1,6,1,13,1,11,1,1
82,7,1,1,1,4,1,1,6,1,13,1,11,1,1
83,1,1,1,1,4,1,1,6,1,13,1,11,1,1
84,1,1,1,1,4,1,1,6,1,13,1,12,1,1
85,1,1,1,1,4,1,1,6,1,14,1,12,1,1
86,1,1,1,1,4,1,1,6,1,14,1,13,1,1
87,1,1,1,1,4,1,1,6,1,14,1,13,1,1
88,1,1,1,1,4,1,1,1,1,14,1,13,1,1
89,1,1,1,1,4,1,1,1,1,14,1,14,1,1
90,1,1,1,1,4,1,1,1,1,14,1,14,1,1
91,1,1,1,1,4,1,1,1,1,14,1,14,1,1
92,1,1,1,1,4,1,1,1,1,15,1,14,1,1
93,1,1,1,1,4,1,1,1,1,15,1,15,1,1
94,1,1,1,1,4,1,1,1,1,16,1,15,1,1
95,1,1,1,1,4,1,1,1,1,17,1,15,1,1
96,1,1,1,1,4,1,1,1,1,17,1,15,1,1
97,1,1,1,1,4,1,1,1,1,17,1,15,1,1
98,1,1,1,1,4,1,1,1,1,17,1,16,1,1
99,1,1,1,1,4,1,1,1,1,18,1,16,1,1
100,1,1,1,1,4,1,1,1,1,19,1,16,1,1
