,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
2,1,2,1,1,1,1,1,1,1,1,1,1,1,1
3,1,2,2,1,1,1,1,1,1,1,1,1,1,1
4,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5,2,2,2,1,1,1,1,1,1,1,1,1,1,1
6,2,2,2,1,1,1,1,1,1,1,1,1,1,1
7,2,2,2,1,1,1,1,1,1,1,1,1,1,1
8,2,2,2,1,1,1,1,1,1,1,2,1,1,1
9,2,2,2,1,1,1,1,1,1,1,2,2,1,1
10,2,2,2,1,1,1,1,1,1,1,2,2,1,1
11,2,2,2,1,1,1,1,1,1,2,2,2,1,1
12,2,3,2,1,1,1,1,1,1,2,2,2,1,1
13,2,3,2,1,1,1,1,1,1,2,2,2,1,1
14,2,3,2,1,1,1,1,1,2,2,2,2,1,1
15,2,3,2,1,1,1,1,1,2,2,2,2,1,1
16,2,3,2,1,1,1,1,1,2,2,2,2,2,1
17,2,3,2,1,1,1,1,1,2,2,2,2,2,1
18,2,3,2,1,1,1,1,1,2,2,2,2,2,1
19,2,3,2,1,1,1,1,1,2,2,2,2,2,1
20,2,3,2,1,1,1,1,2,2,2,2,2,2,1
21,2,3,2,1,1,1,1,2,2,2,2,2,2,1
22,2,3,2,1,1,1,1,2,2,2,2,2,2,1
23,2,3,2,1,1,1,1,2,3,2,2,2,2,1
24,2,3,2,1,2,1,1,2,3,2,2,2,2,1
25,2,3,2,1,2,1,1,2,3,2,2,2,2,1
26,2,3,2,1,2,1,1,2,3,2,2,2,2,1
27,2,3,2,1,2,1,1,2,3,2,2,2,2,2
28,2,3,2,1,2,1,1,2,3,2,2,2,2,2
29,2,3,2,1,2,1,1,2,3,2,2,2,2,3
30,2,3,2,1,2,1,1,2,3,2,2,2,2,3
31,2,3,3,1,2,1,1,2,3,2,2,2,2,3
32,3,3,3,1,2,1,1,2,3,2,2,2,2,3
33,3,3,3,1,2,1,1,2,3,2,2,2,2,3
34,3,3,3,1,2,1,1,2,3,2,3,2,2,3
35,3,3,3,1,2,1,1,2,4,2,3,2,2,3
36,3,3,3,1,2,1,1,2,4,2,3,2,2,3
37,3,3,3,1,2,1,1,2,5,2,3,2,2,3
38,3,3,3,2,2,1,1,2,5,2,3,2,2,3
39,3,3,3,2,2,1,1,2,5,2,3,2,2,4
40,3,3,3,2,2,2,1,2,5,2,3,2,2,4
41,3,3,3,2,2,2,1,2,5,2,3,2,3,4
42,3,3,3,2,2,2,1,2,5,2,3,2,3,4
43,3,3,3,2,2,2,1,2,5,2,3,3,3,4
44,3,3,3,2,2,2,1,2,5,2,3,3,3,4
45,3,3,3,2,2,2,1,2,5,2,4,3,3,4
46,3,3,3,2,2,2,1,3,5,2,4,3,3,4
47,3,3,3,2,2,2,1,3,5,2,4,3,3,4
48,3,3,3,3,2,2,1,3,5,2,4,3,3,4
49,3,3,3,3,2,2,1,3,5,2,4,3,3,4
50,3,3,3,3,2,2,1,3,5,2,4,3,3,4
51,3,3,3,3,2,2,2,3,5,2,4,3,3,4
52,3,3,3,3,2,2,2,3,5,2,4,3,3,4
53,3,3,3,3,2,2,2,3,5,2,4,3,3,4
54,3,3,3,3,2,2,2,3,5,2,5,3,3,4
55,3,3,3,3,2,2,2,3,5,2,5,3,3,5
56,3,3,3,3,2,2,2,3,5,2,5,3,3,5
57,3,3,3,3,2,3,2,3,5,2,5,3,3,5
58,3,3,3,3,2,3,2,3,5,2,5,3,3,5
59,3,3,4,3,2,3,2,3,5,2,5,3,3,5
60,3,3,4,3,2,3,2,3,5,2,5,3,3,5
61,3,3,4,3,3,3,2,3,5,2,5,3,3,5
62,3,3,4,3,3,3,2,3,5,2,5,3,3,5
63,3,3,4,3,3,3,2,3,6,2,5,3,3,5
64,4,3,4,3,3,3,2,3,6,2,5,3,3,5
65,4,3,4,3,3,3,2,3,6,2,5,3,3,5
66,4,3,4,3,3,3,2,3,6,2,5,3,3,5
67,4,3,4,3,3,3,2,3,6,2,6,3,3,5
68,4,3,4,3,3,3,2,3,7,2,6,3,3,5
69,4,3,4,3,3,3,2,3,8,2,6,3,3,5
70,4,3,4,3,3,3,2,3,8,2,6,3,3,5
71,4,3,5,3,3,3,2,3,8,2,6,3,3,5
72,4,3,5,3,3,3,2,3,8,2,6,3,3,5
73,4,3,5,3,3,3,2,3,8,2,7,3,3,5
74,4,3,5,3,3,3,2,3,8,3,7,3,3,5
75,4,3,5,3,3,3,2,3,8,3,7,3,3,6
76,4,3,5,3,3,3,2,3,8,3,7,3,3,6
77,4,3,5,3,3,3,2,3,8,3,7,4,3,6
78,4,3,5,3,3,3,2,3,8,3,7,4,3,6
79,4,3,5,3,3,3,2,3,8,3,7,4,3,6
80,4,3,5,3,3,3,2,3,8,3,7,4,3,6
81,4,3,5,3,3,3,3,3,8,3,7,4,3,6
82,4,3,5,3,3,3,3,3,8,3,7,4,3,6
83,4,3,5,3,3,3,3,3,8,3,7,4,3,6
84,4,3,5,3,3,3,3,3,9,3,7,4,3,6
85,4,3,5,3,3,3,3,3,10,3,7,4,3,6
86,4,3,5,3,3,3,3,3,10,3,7,4,3,6
87,4,3,5,3,3,3,3,3,10,3,8,4,3,6
88,4,3,5,3,3,3,3,3,10,3,8,4,3,6
89,4,3,5,3,3,3,3,3,10,3,8,4,3,6
90,4,3,5,3,3,3,3,3,10,3,9,4,3,6
91,4,3,5,3,3,3,3,3,10,3,9,4,3,6
92,4,3,5,3,3,3,3,3,10,3,9,4,3,6
93,4,3,5,3,3,3,3,3,10,3,10,4,3,6
94,4,3,5,3,3,3,3,3,10,3,10,4,3,6
95,4,3,6,3,3,3,3,3,10,3,10,4,3,6
96,4,3,6,3,3,3,3,3,10,3,10,4,3,6
97,4,3,6,3,3,3,3,3,10,3,11,4,3,6
98,4,3,6,3,3,3,3,3,10,3,11,4,3,6
99,4,3,6,3,3,3,4,3,10,3,11,4,3,6
100,4,3,6,3,3,3,4,3,10,3,11,4,3,6
